years,months,days,price
2011,ENERO,1,67.0228
2011,ENERO,2,60.1125
2011,ENERO,3,82.8127
2011,ENERO,4,84.3938
2011,ENERO,5,79.1728
2011,ENERO,6,87.2324
2011,ENERO,7,72.2246
2011,ENERO,8,80.5062
2011,ENERO,9,66.7674
2011,ENERO,10,66.1381
2011,ENERO,11,72.2337
2011,ENERO,12,66.8578
2011,ENERO,13,61.3152
2011,ENERO,14,64.6272
2011,ENERO,15,59.5972
2011,ENERO,16,79.0704
2011,ENERO,17,89.7749
2011,ENERO,18,100.6202
2011,ENERO,19,102.2588
2011,ENERO,20,99.3783
2011,ENERO,21,94.1226
2011,ENERO,22,94.8238
2011,ENERO,23,99.9622
2011,ENERO,24,122.6754
2011,ENERO,25,125.4118
2011,ENERO,26,128.0300
2011,ENERO,27,122.1952
2011,ENERO,28,122.5593
2011,ENERO,29,109.3571
2011,ENERO,30,106.2780
2011,ENERO,31,106.0538
2011,FEBRERO,1,123.8017
2011,FEBRERO,2,120.3111
2011,FEBRERO,3,130.1435
2011,FEBRERO,4,128.6575
2011,FEBRERO,5,114.7832
2011,FEBRERO,6,113.8920
2011,FEBRERO,7,113.1416
2011,FEBRERO,8,111.5787
2011,FEBRERO,9,109.5512
2011,FEBRERO,10,107.8581
2011,FEBRERO,11,106.0095
2011,FEBRERO,12,107.6299
2011,FEBRERO,13,106.0904
2011,FEBRERO,14,105.2409
2011,FEBRERO,15,103.7075
2011,FEBRERO,16,93.6273
2011,FEBRERO,17,91.3890
2011,FEBRERO,18,103.0764
2011,FEBRERO,19,91.5619
2011,FEBRERO,20,92.6912
2011,FEBRERO,21,96.9185
2011,FEBRERO,22,98.9458
2011,FEBRERO,23,95.5970
2011,FEBRERO,24,99.2682
2011,FEBRERO,25,103.8223
2011,FEBRERO,26,95.1879
2011,FEBRERO,27,97.7117
2011,FEBRERO,28,96.9689
2011,MARZO,1,89.0565
2011,MARZO,2,88.2568
2011,MARZO,3,92.2611
2011,MARZO,4,85.0595
2011,MARZO,5,80.9298
2011,MARZO,6,81.0845
2011,MARZO,7,89.3891
2011,MARZO,8,89.1227
2011,MARZO,9,85.1977
2011,MARZO,10,83.2231
2011,MARZO,11,79.5079
2011,MARZO,12,77.8308
2011,MARZO,13,81.8916
2011,MARZO,14,86.9564
2011,MARZO,15,86.8122
2011,MARZO,16,87.7120
2011,MARZO,17,85.3756
2011,MARZO,18,78.6655
2011,MARZO,19,76.2337
2011,MARZO,20,77.9982
2011,MARZO,21,84.2079
2011,MARZO,22,98.5586
2011,MARZO,23,79.5895
2011,MARZO,24,70.0440
2011,MARZO,25,66.1174
2011,MARZO,26,57.6414
2011,MARZO,27,46.2278
2011,MARZO,28,69.2996
2011,MARZO,29,67.3253
2011,MARZO,30,70.2146
2011,MARZO,31,79.7368
2011,ABRIL,1,85.1307
2011,ABRIL,2,84.1983
2011,ABRIL,3,79.9473
2011,ABRIL,4,90.8040
2011,ABRIL,5,94.0991
2011,ABRIL,6,111.8028
2011,ABRIL,7,113.9314
2011,ABRIL,8,111.5938
2011,ABRIL,9,111.5487
2011,ABRIL,10,104.1466
2011,ABRIL,11,104.9480
2011,ABRIL,12,97.4629
2011,ABRIL,13,82.1136
2011,ABRIL,14,72.3264
2011,ABRIL,15,64.5823
2011,ABRIL,16,41.8279
2011,ABRIL,17,37.4939
2011,ABRIL,18,55.7366
2011,ABRIL,19,61.6105
2011,ABRIL,20,54.2092
2011,ABRIL,21,40.5948
2011,ABRIL,22,36.1169
2011,ABRIL,23,35.3567
2011,ABRIL,24,38.6379
2011,ABRIL,25,63.1009
2011,ABRIL,26,64.8593
2011,ABRIL,27,67.8844
2011,ABRIL,28,65.5018
2011,ABRIL,29,65.6838
2011,ABRIL,30,65.2399
2011,MAYO,1,49.3394
2011,MAYO,2,59.4977
2011,MAYO,3,49.8949
2011,MAYO,4,65.1644
2011,MAYO,5,64.7029
2011,MAYO,6,64.3490
2011,MAYO,7,59.0543
2011,MAYO,8,40.5779
2011,MAYO,9,60.0129
2011,MAYO,10,70.8089
2011,MAYO,11,73.6997
2011,MAYO,12,74.4940
2011,MAYO,13,70.5729
2011,MAYO,14,66.9360
2011,MAYO,15,45.3495
2011,MAYO,16,63.9580
2011,MAYO,17,62.7245
2011,MAYO,18,58.7578
2011,MAYO,19,61.8650
2011,MAYO,20,61.6552
2011,MAYO,21,58.0674
2011,MAYO,22,46.8669
2011,MAYO,23,59.4646
2011,MAYO,24,58.4639
2011,MAYO,25,53.5274
2011,MAYO,26,58.4377
2011,MAYO,27,60.1434
2011,MAYO,28,43.2372
2011,MAYO,29,38.7978
2011,MAYO,30,64.7610
2011,MAYO,31,48.0297
2011,JUNIO,1,56.1297
2011,JUNIO,2,59.2829
2011,JUNIO,3,50.9946
2011,JUNIO,4,39.1538
2011,JUNIO,5,37.7506
2011,JUNIO,6,49.9511
2011,JUNIO,7,66.1937
2011,JUNIO,8,71.4553
2011,JUNIO,9,72.0393
2011,JUNIO,10,65.9390
2011,JUNIO,11,62.7094
2011,JUNIO,12,60.4428
2011,JUNIO,13,78.6404
2011,JUNIO,14,74.8101
2011,JUNIO,15,71.9572
2011,JUNIO,16,76.1260
2011,JUNIO,17,74.3611
2011,JUNIO,18,62.7518
2011,JUNIO,19,41.1108
2011,JUNIO,20,60.7312
2011,JUNIO,21,64.4550
2011,JUNIO,22,72.4670
2011,JUNIO,23,68.0115
2011,JUNIO,24,61.9524
2011,JUNIO,25,54.9462
2011,JUNIO,26,43.9323
2011,JUNIO,27,40.9341
2011,JUNIO,28,63.9389
2011,JUNIO,29,56.4123
2011,JUNIO,30,42.2687
2011,JULIO,1,41.7426
2011,JULIO,2,40.9641
2011,JULIO,3,38.5908
2011,JULIO,4,43.2307
2011,JULIO,5,43.0043
2011,JULIO,6,47.1328
2011,JULIO,7,47.4238
2011,JULIO,8,51.1251
2011,JULIO,9,43.9648
2011,JULIO,10,52.1448
2011,JULIO,11,51.0635
2011,JULIO,12,72.6847
2011,JULIO,13,71.2170
2011,JULIO,14,70.6721
2011,JULIO,15,73.0202
2011,JULIO,16,62.4173
2011,JULIO,17,57.2325
2011,JULIO,18,65.2051
2011,JULIO,19,62.1214
2011,JULIO,20,51.6566
2011,JULIO,21,64.5869
2011,JULIO,22,66.7044
2011,JULIO,23,70.9785
2011,JULIO,24,47.6834
2011,JULIO,25,55.9871
2011,JULIO,26,58.3761
2011,JULIO,27,65.5708
2011,JULIO,28,61.4403
2011,JULIO,29,56.3649
2011,JULIO,30,48.3900
2011,JULIO,31,38.2331
2011,AGOSTO,1,64.0613
2011,AGOSTO,2,78.5490
2011,AGOSTO,3,76.4186
2011,AGOSTO,4,72.6694
2011,AGOSTO,5,72.0208
2011,AGOSTO,6,81.8559
2011,AGOSTO,7,88.3249
2011,AGOSTO,8,116.6647
2011,AGOSTO,9,110.9025
2011,AGOSTO,10,108.8430
2011,AGOSTO,11,101.6883
2011,AGOSTO,12,115.5603
2011,AGOSTO,13,114.4871
2011,AGOSTO,14,92.3525
2011,AGOSTO,15,96.0564
2011,AGOSTO,16,115.1180
2011,AGOSTO,17,99.4779
2011,AGOSTO,18,86.8933
2011,AGOSTO,19,65.7933
2011,AGOSTO,20,84.2836
2011,AGOSTO,21,64.9425
2011,AGOSTO,22,79.5278
2011,AGOSTO,23,85.8621
2011,AGOSTO,24,80.4801
2011,AGOSTO,25,86.7676
2011,AGOSTO,26,81.7897
2011,AGOSTO,27,81.0716
2011,AGOSTO,28,74.3403
2011,AGOSTO,29,91.9641
2011,AGOSTO,30,98.9145
2011,AGOSTO,31,90.6557
2011,SEPTIEMBRE,1,117.8472
2011,SEPTIEMBRE,2,96.5649
2011,SEPTIEMBRE,3,84.1187
2011,SEPTIEMBRE,4,80.3173
2011,SEPTIEMBRE,5,100.0810
2011,SEPTIEMBRE,6,96.8847
2011,SEPTIEMBRE,7,103.5730
2011,SEPTIEMBRE,8,112.9773
2011,SEPTIEMBRE,9,93.5127
2011,SEPTIEMBRE,10,89.4609
2011,SEPTIEMBRE,11,87.0555
2011,SEPTIEMBRE,12,85.0912
2011,SEPTIEMBRE,13,106.1567
2011,SEPTIEMBRE,14,91.4661
2011,SEPTIEMBRE,15,97.8060
2011,SEPTIEMBRE,16,93.3736
2011,SEPTIEMBRE,17,90.6760
2011,SEPTIEMBRE,18,86.9442
2011,SEPTIEMBRE,19,92.2843
2011,SEPTIEMBRE,20,99.3966
2011,SEPTIEMBRE,21,98.6730
2011,SEPTIEMBRE,22,94.6367
2011,SEPTIEMBRE,23,95.3422
2011,SEPTIEMBRE,24,95.1529
2011,SEPTIEMBRE,25,77.9959
2011,SEPTIEMBRE,26,92.8684
2011,SEPTIEMBRE,27,82.0058
2011,SEPTIEMBRE,28,82.0495
2011,SEPTIEMBRE,29,82.0210
2011,SEPTIEMBRE,30,68.9526
2011,OCTUBRE,1,59.4024
2011,OCTUBRE,2,57.2405
2011,OCTUBRE,3,88.7346
2011,OCTUBRE,4,93.4185
2011,OCTUBRE,5,103.5806
2011,OCTUBRE,6,117.6287
2011,OCTUBRE,7,108.5010
2011,OCTUBRE,8,103.3372
2011,OCTUBRE,9,77.2468
2011,OCTUBRE,10,86.7396
2011,OCTUBRE,11,108.6098
2011,OCTUBRE,12,79.2648
2011,OCTUBRE,13,70.2554
2011,OCTUBRE,14,72.7173
2011,OCTUBRE,15,63.3365
2011,OCTUBRE,16,45.5498
2011,OCTUBRE,17,53.2916
2011,OCTUBRE,18,60.1859
2011,OCTUBRE,19,56.1480
2011,OCTUBRE,20,63.5389
2011,OCTUBRE,21,62.0122
2011,OCTUBRE,22,65.0780
2011,OCTUBRE,23,54.8505
2011,OCTUBRE,24,73.8003
2011,OCTUBRE,25,83.5442
2011,OCTUBRE,26,78.1797
2011,OCTUBRE,27,83.0958
2011,OCTUBRE,28,78.4143
2011,OCTUBRE,29,56.1193
2011,OCTUBRE,30,38.5678
2011,OCTUBRE,31,40.0703
2011,NOVIEMBRE,1,63.3256
2011,NOVIEMBRE,2,63.8656
2011,NOVIEMBRE,3,79.0865
2011,NOVIEMBRE,4,86.3375
2011,NOVIEMBRE,5,66.3690
2011,NOVIEMBRE,6,65.0226
2011,NOVIEMBRE,7,62.7538
2011,NOVIEMBRE,8,77.8219
2011,NOVIEMBRE,9,74.0210
2011,NOVIEMBRE,10,75.0399
2011,NOVIEMBRE,11,86.9498
2011,NOVIEMBRE,12,72.9645
2011,NOVIEMBRE,13,59.3688
2011,NOVIEMBRE,14,56.4881
2011,NOVIEMBRE,15,76.8985
2011,NOVIEMBRE,16,83.2348
2011,NOVIEMBRE,17,76.9935
2011,NOVIEMBRE,18,79.5690
2011,NOVIEMBRE,19,65.7121
2011,NOVIEMBRE,20,51.7282
2011,NOVIEMBRE,21,79.4454
2011,NOVIEMBRE,22,68.9847
2011,NOVIEMBRE,23,69.6260
2011,NOVIEMBRE,24,76.2067
2011,NOVIEMBRE,25,54.0936
2011,NOVIEMBRE,26,66.6701
2011,NOVIEMBRE,27,50.0431
2011,NOVIEMBRE,28,74.3378
2011,NOVIEMBRE,29,78.4639
2011,NOVIEMBRE,30,74.7354
2011,DICIEMBRE,1,67.2605
2011,DICIEMBRE,2,72.7274
2011,DICIEMBRE,3,50.5888
2011,DICIEMBRE,4,45.6225
2011,DICIEMBRE,5,57.2903
2011,DICIEMBRE,6,56.3067
2011,DICIEMBRE,7,57.1102
2011,DICIEMBRE,8,44.7960
2011,DICIEMBRE,9,47.0207
2011,DICIEMBRE,10,45.3151
2011,DICIEMBRE,11,43.4219
2011,DICIEMBRE,12,51.1550
2011,DICIEMBRE,13,63.6350
2011,DICIEMBRE,14,63.1295
2011,DICIEMBRE,15,64.1892
2011,DICIEMBRE,16,67.2185
2011,DICIEMBRE,17,50.0084
2011,DICIEMBRE,18,45.8458
2011,DICIEMBRE,19,47.9043
2011,DICIEMBRE,20,53.6638
2011,DICIEMBRE,21,50.5614
2011,DICIEMBRE,22,60.8681
2011,DICIEMBRE,23,57.2042
2011,DICIEMBRE,24,45.8832
2011,DICIEMBRE,25,41.1816
2011,DICIEMBRE,26,58.3647
2011,DICIEMBRE,27,69.0247
2011,DICIEMBRE,28,67.1410
2011,DICIEMBRE,29,68.9832
2011,DICIEMBRE,30,61.5753
2011,DICIEMBRE,31,53.4407
2012,ENERO,1,42.1811
2012,ENERO,2,54.3776
2012,ENERO,3,58.6006
2012,ENERO,4,57.0322
2012,ENERO,5,58.0743
2012,ENERO,6,50.5759
2012,ENERO,7,51.5288
2012,ENERO,8,46.4722
2012,ENERO,9,50.7394
2012,ENERO,10,57.3188
2012,ENERO,11,56.4327
2012,ENERO,12,55.6532
2012,ENERO,13,50.3826
2012,ENERO,14,51.4239
2012,ENERO,15,44.6803
2012,ENERO,16,52.4811
2012,ENERO,17,67.5534
2012,ENERO,18,91.3486
2012,ENERO,19,86.6912
2012,ENERO,20,41.6353
2012,ENERO,21,45.1531
2012,ENERO,22,50.0404
2012,ENERO,23,52.1758
2012,ENERO,24,51.4558
2012,ENERO,25,60.7384
2012,ENERO,26,59.3480
2012,ENERO,27,50.9671
2012,ENERO,28,41.1296
2012,ENERO,29,40.7089
2012,ENERO,30,43.9391
2012,ENERO,31,41.0824
2012,FEBRERO,1,42.7980
2012,FEBRERO,2,43.6187
2012,FEBRERO,3,46.3050
2012,FEBRERO,4,47.0963
2012,FEBRERO,5,51.8911
2012,FEBRERO,6,49.5673
2012,FEBRERO,7,44.7832
2012,FEBRERO,8,45.7086
2012,FEBRERO,9,45.4657
2012,FEBRERO,10,44.4131
2012,FEBRERO,11,50.1135
2012,FEBRERO,12,57.4827
2012,FEBRERO,13,70.5776
2012,FEBRERO,14,77.4132
2012,FEBRERO,15,79.2532
2012,FEBRERO,16,80.6662
2012,FEBRERO,17,81.0122
2012,FEBRERO,18,81.8101
2012,FEBRERO,19,80.6013
2012,FEBRERO,20,81.4350
2012,FEBRERO,21,109.7946
2012,FEBRERO,22,123.2813
2012,FEBRERO,23,112.3903
2012,FEBRERO,24,104.5683
2012,FEBRERO,25,115.8931
2012,FEBRERO,26,102.6684
2012,FEBRERO,27,132.7930
2012,FEBRERO,28,138.8881
2012,FEBRERO,29,134.0945
2012,MARZO,1,134.7639
2012,MARZO,2,129.9999
2012,MARZO,3,125.0917
2012,MARZO,4,128.5548
2012,MARZO,5,144.0411
2012,MARZO,6,141.6659
2012,MARZO,7,142.4878
2012,MARZO,8,139.4649
2012,MARZO,9,139.5958
2012,MARZO,10,135.9251
2012,MARZO,11,133.5202
2012,MARZO,12,138.7735
2012,MARZO,13,135.7760
2012,MARZO,14,133.8441
2012,MARZO,15,139.1766
2012,MARZO,16,137.9871
2012,MARZO,17,132.5254
2012,MARZO,18,129.7679
2012,MARZO,19,128.2911
2012,MARZO,20,125.2120
2012,MARZO,21,122.5393
2012,MARZO,22,111.4970
2012,MARZO,23,104.2869
2012,MARZO,24,96.5451
2012,MARZO,25,95.4851
2012,MARZO,26,85.4679
2012,MARZO,27,82.3604
2012,MARZO,28,73.0840
2012,MARZO,29,69.3249
2012,MARZO,30,85.5671
2012,MARZO,31,69.6390
2012,ABRIL,1,59.8088
2012,ABRIL,2,72.3874
2012,ABRIL,3,69.1136
2012,ABRIL,4,62.7860
2012,ABRIL,5,43.1491
2012,ABRIL,6,40.1135
2012,ABRIL,7,51.0675
2012,ABRIL,8,39.3498
2012,ABRIL,9,52.1698
2012,ABRIL,10,48.1555
2012,ABRIL,11,41.9771
2012,ABRIL,12,51.6541
2012,ABRIL,13,56.6571
2012,ABRIL,14,48.0472
2012,ABRIL,15,46.2326
2012,ABRIL,16,60.8045
2012,ABRIL,17,59.2776
2012,ABRIL,18,61.7890
2012,ABRIL,19,71.1336
2012,ABRIL,20,62.2046
2012,ABRIL,21,67.5618
2012,ABRIL,22,60.5861
2012,ABRIL,23,85.1990
2012,ABRIL,24,91.8289
2012,ABRIL,25,69.1489
2012,ABRIL,26,53.3675
2012,ABRIL,27,49.8239
2012,ABRIL,28,43.2722
2012,ABRIL,29,40.8352
2012,ABRIL,30,50.3262
2012,MAYO,1,39.0909
2012,MAYO,2,47.2206
2012,MAYO,3,46.8098
2012,MAYO,4,56.5186
2012,MAYO,5,45.6409
2012,MAYO,6,48.1594
2012,MAYO,7,45.7213
2012,MAYO,8,47.8495
2012,MAYO,9,49.0141
2012,MAYO,10,51.3503
2012,MAYO,11,47.2707
2012,MAYO,12,39.4925
2012,MAYO,13,38.3980
2012,MAYO,14,45.0044
2012,MAYO,15,51.4660
2012,MAYO,16,54.6316
2012,MAYO,17,47.8918
2012,MAYO,18,48.1375
2012,MAYO,19,40.1094
2012,MAYO,20,39.0241
2012,MAYO,21,39.8148
2012,MAYO,22,47.2805
2012,MAYO,23,49.9257
2012,MAYO,24,63.9748
2012,MAYO,25,54.0165
2012,MAYO,26,40.2366
2012,MAYO,27,38.5857
2012,MAYO,28,46.8162
2012,MAYO,29,49.5599
2012,MAYO,30,48.1140
2012,MAYO,31,45.4934
2012,JUNIO,1,40.0247
2012,JUNIO,2,39.5040
2012,JUNIO,3,39.9223
2012,JUNIO,4,45.5651
2012,JUNIO,5,51.1055
2012,JUNIO,6,107.0605
2012,JUNIO,7,85.4481
2012,JUNIO,8,78.5261
2012,JUNIO,9,100.6620
2012,JUNIO,10,99.6167
2012,JUNIO,11,107.4354
2012,JUNIO,12,124.0176
2012,JUNIO,13,128.1345
2012,JUNIO,14,126.5263
2012,JUNIO,15,125.8048
2012,JUNIO,16,114.6001
2012,JUNIO,17,101.8305
2012,JUNIO,18,87.3497
2012,JUNIO,19,89.4588
2012,JUNIO,20,87.5900
2012,JUNIO,21,87.6532
2012,JUNIO,22,83.6356
2012,JUNIO,23,76.4492
2012,JUNIO,24,70.7118
2012,JUNIO,25,78.7730
2012,JUNIO,26,74.1264
2012,JUNIO,27,88.9527
2012,JUNIO,28,98.5471
2012,JUNIO,29,100.1338
2012,JUNIO,30,81.4159
2012,JULIO,1,77.9373
2012,JULIO,2,77.8895
2012,JULIO,3,82.1550
2012,JULIO,4,70.7466
2012,JULIO,5,77.5581
2012,JULIO,6,77.6033
2012,JULIO,7,66.4026
2012,JULIO,8,55.5122
2012,JULIO,9,65.3514
2012,JULIO,10,72.1538
2012,JULIO,11,74.6262
2012,JULIO,12,70.1985
2012,JULIO,13,67.7489
2012,JULIO,14,58.2259
2012,JULIO,15,55.1491
2012,JULIO,16,63.7551
2012,JULIO,17,66.2225
2012,JULIO,18,85.8275
2012,JULIO,19,87.8677
2012,JULIO,20,73.6291
2012,JULIO,21,59.8389
2012,JULIO,22,46.0775
2012,JULIO,23,63.5084
2012,JULIO,24,65.8740
2012,JULIO,25,77.7229
2012,JULIO,26,101.3351
2012,JULIO,27,126.9579
2012,JULIO,28,114.2773
2012,JULIO,29,115.7109
2012,JULIO,30,135.7161
2012,JULIO,31,120.9243
2012,AGOSTO,1,147.9775
2012,AGOSTO,2,138.3399
2012,AGOSTO,3,128.0850
2012,AGOSTO,4,140.7453
2012,AGOSTO,5,119.8609
2012,AGOSTO,6,134.9644
2012,AGOSTO,7,118.6962
2012,AGOSTO,8,131.7848
2012,AGOSTO,9,135.0464
2012,AGOSTO,10,146.3028
2012,AGOSTO,11,147.6785
2012,AGOSTO,12,143.2315
2012,AGOSTO,13,172.6214
2012,AGOSTO,14,169.0029
2012,AGOSTO,15,154.9430
2012,AGOSTO,16,155.5914
2012,AGOSTO,17,140.9974
2012,AGOSTO,18,133.3776
2012,AGOSTO,19,120.9857
2012,AGOSTO,20,119.9135
2012,AGOSTO,21,129.0914
2012,AGOSTO,22,126.7319
2012,AGOSTO,23,127.0950
2012,AGOSTO,24,130.1194
2012,AGOSTO,25,128.7454
2012,AGOSTO,26,131.4038
2012,AGOSTO,27,154.1625
2012,AGOSTO,28,150.1327
2012,AGOSTO,29,147.3252
2012,AGOSTO,30,148.2541
2012,AGOSTO,31,174.9207
2012,SEPTIEMBRE,1,140.7063
2012,SEPTIEMBRE,2,129.0069
2012,SEPTIEMBRE,3,133.3180
2012,SEPTIEMBRE,4,138.6486
2012,SEPTIEMBRE,5,141.3992
2012,SEPTIEMBRE,6,163.0205
2012,SEPTIEMBRE,7,153.5176
2012,SEPTIEMBRE,8,157.1342
2012,SEPTIEMBRE,9,152.6568
2012,SEPTIEMBRE,10,156.5625
2012,SEPTIEMBRE,11,167.1537
2012,SEPTIEMBRE,12,159.8664
2012,SEPTIEMBRE,13,163.7922
2012,SEPTIEMBRE,14,175.8734
2012,SEPTIEMBRE,15,158.5940
2012,SEPTIEMBRE,16,169.5927
2012,SEPTIEMBRE,17,193.4264
2012,SEPTIEMBRE,18,214.9911
2012,SEPTIEMBRE,19,195.5557
2012,SEPTIEMBRE,20,196.0377
2012,SEPTIEMBRE,21,218.4822
2012,SEPTIEMBRE,22,191.8781
2012,SEPTIEMBRE,23,194.5404
2012,SEPTIEMBRE,24,220.3307
2012,SEPTIEMBRE,25,224.0229
2012,SEPTIEMBRE,26,230.2768
2012,SEPTIEMBRE,27,216.5151
2012,SEPTIEMBRE,28,256.9936
2012,SEPTIEMBRE,29,242.7665
2012,SEPTIEMBRE,30,244.6752
2012,OCTUBRE,1,259.9230
2012,OCTUBRE,2,264.6850
2012,OCTUBRE,3,256.3955
2012,OCTUBRE,4,247.3216
2012,OCTUBRE,5,254.4126
2012,OCTUBRE,6,238.1299
2012,OCTUBRE,7,224.9005
2012,OCTUBRE,8,234.7860
2012,OCTUBRE,9,192.5209
2012,OCTUBRE,10,190.5665
2012,OCTUBRE,11,210.6065
2012,OCTUBRE,12,200.9460
2012,OCTUBRE,13,201.9932
2012,OCTUBRE,14,205.1710
2012,OCTUBRE,15,207.7505
2012,OCTUBRE,16,216.4633
2012,OCTUBRE,17,215.9551
2012,OCTUBRE,18,198.6863
2012,OCTUBRE,19,192.3861
2012,OCTUBRE,20,180.7265
2012,OCTUBRE,21,186.0977
2012,OCTUBRE,22,164.5318
2012,OCTUBRE,23,160.0639
2012,OCTUBRE,24,162.6997
2012,OCTUBRE,25,145.7857
2012,OCTUBRE,26,146.0564
2012,OCTUBRE,27,134.1760
2012,OCTUBRE,28,137.9755
2012,OCTUBRE,29,161.6672
2012,OCTUBRE,30,170.2538
2012,OCTUBRE,31,174.4843
2012,NOVIEMBRE,1,184.4298
2012,NOVIEMBRE,2,182.9431
2012,NOVIEMBRE,3,174.8805
2012,NOVIEMBRE,4,194.4742
2012,NOVIEMBRE,5,174.1478
2012,NOVIEMBRE,6,180.8689
2012,NOVIEMBRE,7,172.9152
2012,NOVIEMBRE,8,180.7969
2012,NOVIEMBRE,9,174.7305
2012,NOVIEMBRE,10,173.5086
2012,NOVIEMBRE,11,168.2145
2012,NOVIEMBRE,12,173.1504
2012,NOVIEMBRE,13,183.2455
2012,NOVIEMBRE,14,186.6159
2012,NOVIEMBRE,15,181.6448
2012,NOVIEMBRE,16,172.3979
2012,NOVIEMBRE,17,162.3518
2012,NOVIEMBRE,18,146.2485
2012,NOVIEMBRE,19,145.0707
2012,NOVIEMBRE,20,139.1898
2012,NOVIEMBRE,21,135.0846
2012,NOVIEMBRE,22,140.6066
2012,NOVIEMBRE,23,145.5081
2012,NOVIEMBRE,24,145.1112
2012,NOVIEMBRE,25,131.3363
2012,NOVIEMBRE,26,160.8747
2012,NOVIEMBRE,27,152.1408
2012,NOVIEMBRE,28,175.0436
2012,NOVIEMBRE,29,181.2782
2012,NOVIEMBRE,30,191.1374
2012,DICIEMBRE,1,166.8877
2012,DICIEMBRE,2,155.6737
2012,DICIEMBRE,3,161.9655
2012,DICIEMBRE,4,179.7611
2012,DICIEMBRE,5,184.5077
2012,DICIEMBRE,6,170.6054
2012,DICIEMBRE,7,180.0253
2012,DICIEMBRE,8,171.1846
2012,DICIEMBRE,9,178.3158
2012,DICIEMBRE,10,181.7658
2012,DICIEMBRE,11,176.7298
2012,DICIEMBRE,12,176.6863
2012,DICIEMBRE,13,191.7453
2012,DICIEMBRE,14,195.5533
2012,DICIEMBRE,15,199.2964
2012,DICIEMBRE,16,201.1797
2012,DICIEMBRE,17,203.1452
2012,DICIEMBRE,18,210.1555
2012,DICIEMBRE,19,205.3218
2012,DICIEMBRE,20,200.6648
2012,DICIEMBRE,21,193.4561
2012,DICIEMBRE,22,191.5555
2012,DICIEMBRE,23,182.8304
2012,DICIEMBRE,24,183.1404
2012,DICIEMBRE,25,167.4812
2012,DICIEMBRE,26,184.7666
2012,DICIEMBRE,27,165.9977
2012,DICIEMBRE,28,158.1447
2012,DICIEMBRE,29,153.9872
2012,DICIEMBRE,30,159.0383
2012,DICIEMBRE,31,158.9454
2013,ENERO,1,159.9090
2013,ENERO,2,190.4861
2013,ENERO,3,182.8927
2013,ENERO,4,187.6076
2013,ENERO,5,178.1612
2013,ENERO,6,174.2139
2013,ENERO,7,174.9355
2013,ENERO,8,174.9789
2013,ENERO,9,152.0566
2013,ENERO,10,181.6180
2013,ENERO,11,186.3199
2013,ENERO,12,184.8595
2013,ENERO,13,188.5146
2013,ENERO,14,192.1161
2013,ENERO,15,194.2137
2013,ENERO,16,192.6026
2013,ENERO,17,189.6561
2013,ENERO,18,191.1855
2013,ENERO,19,187.9842
2013,ENERO,20,191.1735
2013,ENERO,21,193.0257
2013,ENERO,22,183.2974
2013,ENERO,23,183.5358
2013,ENERO,24,190.3224
2013,ENERO,25,200.0913
2013,ENERO,26,186.0286
2013,ENERO,27,181.0481
2013,ENERO,28,189.7347
2013,ENERO,29,164.8503
2013,ENERO,30,184.5875
2013,ENERO,31,206.1195
2013,FEBRERO,1,204.8554
2013,FEBRERO,2,218.2126
2013,FEBRERO,3,231.2266
2013,FEBRERO,4,240.7883
2013,FEBRERO,5,214.5861
2013,FEBRERO,6,208.9338
2013,FEBRERO,7,220.3178
2013,FEBRERO,8,198.6100
2013,FEBRERO,9,197.8867
2013,FEBRERO,10,207.0703
2013,FEBRERO,11,195.7029
2013,FEBRERO,12,164.0026
2013,FEBRERO,13,185.9953
2013,FEBRERO,14,178.0786
2013,FEBRERO,15,175.9810
2013,FEBRERO,16,167.2221
2013,FEBRERO,17,161.1843
2013,FEBRERO,18,167.9223
2013,FEBRERO,19,148.3398
2013,FEBRERO,20,166.3393
2013,FEBRERO,21,159.8105
2013,FEBRERO,22,157.3920
2013,FEBRERO,23,158.0773
2013,FEBRERO,24,151.2604
2013,FEBRERO,25,147.2931
2013,FEBRERO,26,154.4962
2013,FEBRERO,27,147.3948
2013,FEBRERO,28,143.9789
2013,MARZO,1,153.1975
2013,MARZO,2,151.7897
2013,MARZO,3,145.4004
2013,MARZO,4,156.8578
2013,MARZO,5,209.4179
2013,MARZO,6,178.8814
2013,MARZO,7,176.1333
2013,MARZO,8,147.3355
2013,MARZO,9,174.7743
2013,MARZO,10,171.4697
2013,MARZO,11,167.0678
2013,MARZO,12,152.7640
2013,MARZO,13,142.2231
2013,MARZO,14,149.4285
2013,MARZO,15,140.8065
2013,MARZO,16,122.0277
2013,MARZO,17,128.5551
2013,MARZO,18,123.6167
2013,MARZO,19,125.8985
2013,MARZO,20,129.0377
2013,MARZO,21,96.2266
2013,MARZO,22,118.9739
2013,MARZO,23,107.0058
2013,MARZO,24,81.7012
2013,MARZO,25,94.7417
2013,MARZO,26,115.5138
2013,MARZO,27,97.7119
2013,MARZO,28,99.6173
2013,MARZO,29,106.5096
2013,MARZO,30,137.8467
2013,MARZO,31,161.1727
2013,ABRIL,1,157.3882
2013,ABRIL,2,173.0945
2013,ABRIL,3,176.0406
2013,ABRIL,4,178.6206
2013,ABRIL,5,181.5120
2013,ABRIL,6,179.9804
2013,ABRIL,7,205.9431
2013,ABRIL,8,198.7980
2013,ABRIL,9,220.6124
2013,ABRIL,10,224.3016
