years,months,days,price
2019,DICIEMBRE,10,64.34
2019,DICIEMBRE,11,63.72
2019,DICIEMBRE,12,64.2
2019,DICIEMBRE,13,65.22
2019,DICIEMBRE,14,65.22
2019,DICIEMBRE,15,65.22
2019,DICIEMBRE,16,65.34
2019,DICIEMBRE,17,66.1
2019,DICIEMBRE,18,66.17
2019,DICIEMBRE,19,66.54
2019,DICIEMBRE,20,66.14
2019,DICIEMBRE,21,66.14
2019,DICIEMBRE,22,66.14
2019,DICIEMBRE,23,66.39
2019,DICIEMBRE,24,67.2
2019,DICIEMBRE,25,67.2
2019,DICIEMBRE,26,67.92
2019,DICIEMBRE,27,68.16
2019,DICIEMBRE,28,68.16
2019,DICIEMBRE,29,68.16
2019,DICIEMBRE,30,68.44
2019,DICIEMBRE,31,66
2020,ENERO,1,66
2020,ENERO,2,66.25
2020,ENERO,3,68.6
2020,ENERO,4,68.6
2020,ENERO,5,68.6
2020,ENERO,6,68.91
2020,ENERO,7,68.27
2020,ENERO,8,65.44
2020,ENERO,9,65.37
2020,ENERO,10,64.98
2020,ENERO,11,64.98
2020,ENERO,12,64.98
2020,ENERO,13,64.2
2020,ENERO,14,64.49
2020,ENERO,15,64
2020,ENERO,16,64.62
2020,ENERO,17,64.85
2020,ENERO,18,64.85
2020,ENERO,19,64.85
2020,ENERO,20,65.2
2020,ENERO,21,64.59
2020,ENERO,22,63.21
2020,ENERO,23,62.04
2020,ENERO,24,60.69
2020,ENERO,25,60.69
2020,ENERO,26,60.69
2020,ENERO,27,59.32
2020,ENERO,28,59.51
2020,ENERO,29,59.81
2020,ENERO,30,58.29
2020,ENERO,31,58.16
2020,FEBRERO,1,58.16
2020,FEBRERO,2,58.16
2020,FEBRERO,3,54.45
2020,FEBRERO,4,53.96
2020,FEBRERO,5,55.28
2020,FEBRERO,6,54.93
2020,FEBRERO,7,54.47
2020,FEBRERO,8,54.47
2020,FEBRERO,9,54.47
2020,FEBRERO,10,53.27
2020,FEBRERO,11,54.01
2020,FEBRERO,12,55.79
2020,FEBRERO,13,56.34
2020,FEBRERO,14,57.32
2020,FEBRERO,15,57.32
2020,FEBRERO,16,57.32
2020,FEBRERO,17,57.67
2020,FEBRERO,18,57.75
2020,FEBRERO,19,59.12
2020,FEBRERO,20,59.31
2020,FEBRERO,21,58.5
2020,FEBRERO,22,58.5
2020,FEBRERO,23,58.5
2020,FEBRERO,24,56.3
2020,FEBRERO,25,54.95
2020,FEBRERO,26,53.43
2020,FEBRERO,27,52.18
2020,FEBRERO,28,50.52
2020,FEBRERO,29,50.52
2020,MARZO,1,50.52
2020,MARZO,2,51.9
2020,MARZO,3,51.86
2020,MARZO,4,51.13
2020,MARZO,5,49.99
2020,MARZO,6,45.27
2020,MARZO,7,45.27
2020,MARZO,8,45.27
2020,MARZO,9,34.36
2020,MARZO,10,37.22
2020,MARZO,11,35.79
2020,MARZO,12,33.22
2020,MARZO,13,33.85
2020,MARZO,14,33.85
2020,MARZO,15,33.85
2020,MARZO,16,30.05
2020,MARZO,17,28.73
2020,MARZO,18,24.88
2020,MARZO,19,28.47
2020,MARZO,20,26.98
2020,MARZO,21,26.98
2020,MARZO,22,26.98
2020,MARZO,23,27.03
2020,MARZO,24,27.15
2020,MARZO,25,27.39
2020,MARZO,26,26.34
2020,MARZO,27,24.93
2020,MARZO,28,24.93
2020,MARZO,29,24.93
2020,MARZO,30,22.76
2020,MARZO,31,22.74
2020,ABRIL,1,24.74
2020,ABRIL,2,29.94
2020,ABRIL,3,34.11
2020,ABRIL,4,34.11
2020,ABRIL,5,34.11
2020,ABRIL,6,33.05
2020,ABRIL,7,31.87
2020,ABRIL,8,32.84
2020,ABRIL,9,31.48
2020,ABRIL,10,31.48
2020,ABRIL,11,31.48
2020,ABRIL,12,31.48
2020,ABRIL,13,31.74
2020,ABRIL,14,29.6
2020,ABRIL,15,27.69
2020,ABRIL,16,27.82
2020,ABRIL,17,28.08
2020,ABRIL,18,28.08
2020,ABRIL,19,28.08
2020,ABRIL,20,25.57
2020,ABRIL,21,19.33
2020,ABRIL,22,20.37
2020,ABRIL,23,21.33
2020,ABRIL,24,21.44
2020,ABRIL,25,21.44
2020,ABRIL,26,21.44
2020,ABRIL,27,19.99
2020,ABRIL,28,20.46
2020,ABRIL,29,22.54
2020,ABRIL,30,25.27
2020,MAYO,1,26.44
2020,MAYO,2,26.44
2020,MAYO,3,26.44
2020,MAYO,4,27.2
2020,MAYO,5,30.97
2020,MAYO,6,29.72
2020,MAYO,7,29.46
2020,MAYO,8,30.97
2020,MAYO,9,30.97
2020,MAYO,10,30.97
2020,MAYO,11,29.63
2020,MAYO,12,29.98
2020,MAYO,13,29.19
2020,MAYO,14,31.13
2020,MAYO,15,32.5
2020,MAYO,16,32.5
2020,MAYO,17,32.5
2020,MAYO,18,34.81
2020,MAYO,19,34.65
2020,MAYO,20,35.75
2020,MAYO,21,36.06
2020,MAYO,22,35.13
2020,MAYO,23,35.13
2020,MAYO,24,35.13
2020,MAYO,25,35.53
2020,MAYO,26,36.17
2020,MAYO,27,34.74
2020,MAYO,28,35.29
2020,MAYO,29,35.33
2020,MAYO,30,35.33
2020,MAYO,31,35.33
2020,JUNIO,1,38.32
2020,JUNIO,2,39.57
2020,JUNIO,3,39.79
2020,JUNIO,4,39.99
2020,JUNIO,5,42.3
2020,JUNIO,6,42.3
2020,JUNIO,7,42.3
2020,JUNIO,8,40.8
2020,JUNIO,9,41.18
2020,JUNIO,10,41.73
2020,JUNIO,11,38.55
2020,JUNIO,12,38.73
2020,JUNIO,13,38.73
2020,JUNIO,14,38.73
2020,JUNIO,15,39.72
2020,JUNIO,16,40.96
2020,JUNIO,17,40.71
2020,JUNIO,18,41.51
2020,JUNIO,19,42.19
2020,JUNIO,20,42.19
2020,JUNIO,21,42.19
2020,JUNIO,22,43.08
2020,JUNIO,23,42.63
2020,JUNIO,24,40.31
2020,JUNIO,25,41.05
2020,JUNIO,26,41.02
2020,JUNIO,27,41.02
2020,JUNIO,28,41.02
2020,JUNIO,29,41.71
2020,JUNIO,30,41.15
2020,JULIO,1,42.03
2020,JULIO,2,43.14
2020,JULIO,3,42.8
2020,JULIO,4,42.8
2020,JULIO,5,42.8
2020,JULIO,6,43.1
2020,JULIO,7,43.08
2020,JULIO,8,43.29
2020,JULIO,9,42.35
2020,JULIO,10,43.24
2020,JULIO,11,43.24
2020,JULIO,12,43.24
2020,JULIO,13,42.72
2020,JULIO,14,42.9
2020,JULIO,15,43.79
2020,JULIO,16,43.37
2020,JULIO,17,43.14
2020,JULIO,18,43.14
2020,JULIO,19,43.14
2020,JULIO,20,43.28
2020,JULIO,21,44.32
2020,JULIO,22,44.29
2020,JULIO,23,43.31
2020,JULIO,24,43.34
2020,JULIO,25,43.34
2020,JULIO,26,43.34
2020,JULIO,27,43.41
2020,JULIO,28,43.22
2020,JULIO,29,43.75
2020,JULIO,30,42.94
2020,JULIO,31,43.3
2020,AGOSTO,1,43.3
2020,AGOSTO,2,43.3
2020,AGOSTO,3,44.15
2020,AGOSTO,4,44.43
2020,AGOSTO,5,45.17
2020,AGOSTO,6,45.09
2020,AGOSTO,7,44.4
2020,AGOSTO,8,44.4
2020,AGOSTO,9,44.4
2020,AGOSTO,10,44.99
2020,AGOSTO,11,44.5
2020,AGOSTO,12,45.43
2020,AGOSTO,13,44.96
2020,AGOSTO,14,44.8
2020,AGOSTO,15,44.8
2020,AGOSTO,16,44.8
2020,AGOSTO,17,45.37
2020,AGOSTO,18,45.46
2020,AGOSTO,19,45.37
2020,AGOSTO,20,44.9
2020,AGOSTO,21,44.35
2020,AGOSTO,22,44.35
2020,AGOSTO,23,44.35
2020,AGOSTO,24,45.13
2020,AGOSTO,25,45.86
2020,AGOSTO,26,45.64
2020,AGOSTO,27,45.09
2020,AGOSTO,28,45.05
2020,AGOSTO,29,45.05
2020,AGOSTO,30,45.05
2020,AGOSTO,31,45.28
2020,SEPTIEMBRE,1,45.58
2020,SEPTIEMBRE,2,44.43
2020,SEPTIEMBRE,3,44.07
2020,SEPTIEMBRE,4,42.66
2020,SEPTIEMBRE,5,42.66
2020,SEPTIEMBRE,6,42.66
2020,SEPTIEMBRE,7,42.01
2020,SEPTIEMBRE,8,39.78
2020,SEPTIEMBRE,9,40.79
2020,SEPTIEMBRE,10,40.06
2020,SEPTIEMBRE,11,39.83
2020,SEPTIEMBRE,12,39.83
2020,SEPTIEMBRE,13,39.83
2020,SEPTIEMBRE,14,39.61
2020,SEPTIEMBRE,15,40.53
2020,SEPTIEMBRE,16,42.22
2020,SEPTIEMBRE,17,43.3
2020,SEPTIEMBRE,18,43.15
2020,SEPTIEMBRE,19,43.15
2020,SEPTIEMBRE,20,43.15
2020,SEPTIEMBRE,21,41.44
2020,SEPTIEMBRE,22,41.72
2020,SEPTIEMBRE,23,41.77
2020,SEPTIEMBRE,24,41.94
2020,SEPTIEMBRE,25,41.92
2020,SEPTIEMBRE,26,41.92
2020,SEPTIEMBRE,27,41.92
2020,SEPTIEMBRE,28,42.43
2020,SEPTIEMBRE,29,41.03
2020,SEPTIEMBRE,30,40.95
2020,OCTUBRE,1,40.93
2020,OCTUBRE,2,39.27
2020,OCTUBRE,3,39.27
2020,OCTUBRE,4,39.27
2020,OCTUBRE,5,41.29
2020,OCTUBRE,6,42.65
2020,OCTUBRE,7,41.99
2020,OCTUBRE,8,43.34
2020,OCTUBRE,9,42.85
2020,OCTUBRE,10,42.85
2020,OCTUBRE,11,42.85
2020,OCTUBRE,12,41.72
2020,OCTUBRE,13,42.45
2020,OCTUBRE,14,43.32
2020,OCTUBRE,15,43.16
2020,OCTUBRE,16,42.93
2020,OCTUBRE,17,42.93
2020,OCTUBRE,18,42.93
2020,OCTUBRE,19,42.62
2020,OCTUBRE,20,43.16
2020,OCTUBRE,21,41.73
2020,OCTUBRE,22,42.46
2020,OCTUBRE,23,41.77
2020,OCTUBRE,24,41.77
2020,OCTUBRE,25,41.77
2020,OCTUBRE,26,40.46
2020,OCTUBRE,27,41.2
2020,OCTUBRE,28,39.12
2020,OCTUBRE,29,37.65
2020,OCTUBRE,30,37.46
2020,OCTUBRE,31,37.46
2020,NOVIEMBRE,1,37.46
2020,NOVIEMBRE,2,38.97
2020,NOVIEMBRE,3,39.71
2020,NOVIEMBRE,4,41.23
2020,NOVIEMBRE,5,40.93
2020,NOVIEMBRE,6,39.45
2020,NOVIEMBRE,7,39.45
2020,NOVIEMBRE,8,39.45
2020,NOVIEMBRE,9,42.4
2020,NOVIEMBRE,10,43.61
2020,NOVIEMBRE,11,43.8
2020,NOVIEMBRE,12,43.53
2020,NOVIEMBRE,13,42.78
2020,NOVIEMBRE,14,42.78
2020,NOVIEMBRE,15,42.78
2020,NOVIEMBRE,16,43.82
2020,NOVIEMBRE,17,43.75
2020,NOVIEMBRE,18,44.34
2020,NOVIEMBRE,19,44.2
2020,NOVIEMBRE,20,44.96
2020,NOVIEMBRE,21,44.96
2020,NOVIEMBRE,22,44.96
2020,NOVIEMBRE,23,46.06
2020,NOVIEMBRE,24,47.86
2020,NOVIEMBRE,25,48.61
2020,NOVIEMBRE,26,47.8
2020,NOVIEMBRE,27,48.18
2020,NOVIEMBRE,28,48.18
2020,NOVIEMBRE,29,48.18
2020,NOVIEMBRE,30,47.59
2020,DICIEMBRE,1,47.42
2020,DICIEMBRE,2,48.25
2020,DICIEMBRE,3,48.71
2020,DICIEMBRE,4,49.25
2020,DICIEMBRE,5,49.25
2020,DICIEMBRE,6,49.25
2020,DICIEMBRE,7,48.79
2020,DICIEMBRE,8,48.84
2020,DICIEMBRE,9,48.86
2020,DICIEMBRE,10,50.25
2020,DICIEMBRE,11,49.97
2020,DICIEMBRE,12,49.97
2020,DICIEMBRE,13,49.97
2020,DICIEMBRE,14,50.29
2020,DICIEMBRE,15,50.76
2020,DICIEMBRE,16,51.08
2020,DICIEMBRE,17,51.5
2020,DICIEMBRE,18,52.26
2020,DICIEMBRE,19,52.26
2020,DICIEMBRE,20,52.26
2020,DICIEMBRE,21,50.91
2020,DICIEMBRE,22,50.08
2020,DICIEMBRE,23,51.2
2020,DICIEMBRE,24,51.29
2020,DICIEMBRE,25,51.29
2020,DICIEMBRE,26,51.29
2020,DICIEMBRE,27,51.29
2020,DICIEMBRE,28,50.86
2020,DICIEMBRE,29,51.09
2020,DICIEMBRE,30,51.34
2020,DICIEMBRE,31,51.8
